0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0000000000000002,0.9201078094949089,0.8502304996116725,0.8477591663967402,0.8446121774757467,0.84045636739804,0.8351259879140432,0.8283607693762971,0.8200230364464494,0.8090908705215881,0.7997186963195269,0.7642237898475777,0.38856133857143,0.34729862861114474,0.3133456578138994,0.28519901527761843,0.260837115472377,0.2389449197388551,0.21850194986395174,0.1981271872647342,0.1780735581164305,0.16756907396008933,0.15553084510325596,0.1440904558342825,0.133127024676654,0.12267656971910572,0.11275167307654556,0.10335672947145286,0.09448963464196675,0.08613433514331142,0.07836986661186536,0.07018855331326505,0.06755536540801575,0.06280966133086115,0.0579436109362863,0.05333103101850711,0.04905726309007797,0.04512271836475867,0.04150604666965386,0.03818230859703396
0.9201078094949088,1.0000000000000002,0.9207241831785746,0.850403459922553,0.8487018506902203,0.8461325029588368,0.8425186812458756,0.8376133526302495,0.8312524815474347,0.8225649399682496,0.8148976273904374,0.7847231081052505,0.41145849172166715,0.3740132143684084,0.34036454041952496,0.3111214965037343,0.28515244086910607,0.2615073374523718,0.23929070088784649,0.2170939183115615,0.19478438731834474,0.18334816905090612,0.17020166243612556,0.15771294795066795,0.14574618458724345,0.13434109272769168,0.12351140803059583,0.11326192317836062,0.10359031049504636,0.09447916387405192,0.0860121596886977,0.07711626305768084,0.0738374369928463,0.06870212127444367,0.06341018999031259,0.05838033994068198,0.05371225984864461,0.04941019647341658,0.04545298069119425,0.041814521992238916
0.8502304996116727,0.9207241831785746,1.0000000000000002,0.9202205578812374,0.8494375085383385,0.8473447342905982,0.8442470473918278,0.8399015208063643,0.8341363209245837,0.8261259714093562,0.8189736488752339,0.7904097208452002,0.4427079407750537,0.4048404654299313,0.3695303743364161,0.3382860130610976,0.31028130778335133,0.2846664931144034,0.2605514793533449,0.2364442014057046,0.2119274112046449,0.19951778946716306,0.18522715721100808,0.17165470717258088,0.15865031682031552,0.1462574263194263,0.13449095826356353,0.1233561211746791,0.11285035618558718,0.10295486879934314,0.0937587550228706,0.0841134742622392,0.08029884199246035,0.07474692110348302,0.0690085153396389,0.06354565810893248,0.05847089350317955,0.053791243734283366,0.049485041105650995,0.04552463513454959
0.8477591663967403,0.850403459922553,0.9202205578812372,0.9999999999999998,0.9199093871546432,0.8488051818048438,0.8465271849431053,0.843071233951294,0.8382532285665317,0.8313204992397123,0.8249882386953831,0.7989924831299489,0.4752949184961452,0.43785479489132567,0.4011319839468842,0.367878214360454,0.33772603103580595,0.30999140370695855,0.28381510593884984,0.25762476228274916,0.23068422983737963,0.21721153084004316,0.2016699177980789,0.18691265545105734,0.17277390105673354,0.15930116760331736,0.14651067712386148,0.13440809164253478,0.12299060186319016,0.11223788340732528,0.10224494246482517,0.0917813380856543,0.0873670294845711,0.08136090510720083,0.07513496953402156,0.06919886733342372,0.0636793720790782,0.05858665532175397,0.05389857439708437,0.04958581258206086
0.8446121774757468,0.8487018506902204,0.8494375085383385,0.9199093871546433,1.0,0.9196494816055133,0.848290011550807,0.8457555414393672,0.8419194997054664,0.8361049630204983,0.8306243830187164,0.8073001187420806,0.5107560598877198,0.47364664054081523,0.4353370176474626,0.39988465817602054,0.3673995183626864,0.3373684803914032,0.3089620509840068,0.28051951080139603,0.2509571387195828,0.2363355771466439,0.21944190629856006,0.20340412450379539,0.18803937952452016,0.17339958940648686,0.15950238014734378,0.1463539041294205,0.13395108045779133,0.12227193567813617,0.11141783648532463,0.10006998415093067,0.09500622774034684,0.0885094331844952,0.08175667716061802,0.07530912928164703,0.06930897575476279,0.063769808222109,0.058668978553370665,0.053975372860436396
0.84045636739804,0.8461325029588368,0.8473447342905982,0.8488051818048439,0.9196494816055133,0.9999999999999998,0.919513432064585,0.8480128366563536,0.845260044086805,0.8406802261460625,0.8361409437803944,0.8157743211108954,0.548921830192151,0.5122336832034771,0.47224032098800595,0.43442755331206373,0.39942970905385894,0.3669222398588858,0.33610957920795415,0.3052364721140886,0.2728416421053447,0.2569802252109073,0.2386271499198447,0.221207211681954,0.20451917509865422,0.18861971522004173,0.17352797349469903,0.1592506315283972,0.1457843151687484,0.13310527130795766,0.12132171769110704,0.10901964613007122,0.10325236282604303,0.0962262281175735,0.08890495958259947,0.08190540449209094,0.07538642456149951,0.06936532634459484,0.0638189294167098,0.058714187187414627
0.8351259879140432,0.8425186812458756,0.8442470473918277,0.8465271849431053,0.848290011550807,0.919513432064585,1.0,0.9195255676085288,0.848062210022533,0.8448271330772412,0.8413140462789679,0.824177771195356,0.5899145153956566,0.553713031273372,0.5119238383795983,0.4715789284385301,0.43388136976076647,0.3987115844352055,0.3653114812840281,0.33182459862656344,0.2963803080799047,0.27918571429536,0.25926307753661365,0.2403566944922216,0.22224552935318448,0.20499137641379941,0.18861500685726523,0.17312367144470167,0.15851368028274287,0.1447593678201902,0.13197629744942407,0.11864828084188273,0.11212134865590012,0.10452628452545029,0.09659376149663149,0.08900059037347277,0.08192361749227035,0.0753841737404871,0.0693585224233026,0.06381154693280187
0.8283607693762972,0.8376133526302496,0.8399015208063643,0.843071233951294,0.8457555414393673,0.8480128366563536,0.9195255676085288,1.0000000000000002,0.9197505908299561,0.8483664390788349,0.8459743843010321,0.8323740026427157,0.6337131462313829,0.5980921623745061,0.5544065463700527,0.5113616269690839,0.4707779188322454,0.43275913711707026,0.39658903583246563,0.3603035586702754,0.3215899953203034,0.30296805369026014,0.28136461766034987,0.2608664867196913,0.24123138695188234,0.2225265982415985,0.20477463694216566,0.18798336326082002,0.17214874887727766,0.1572430815864255,0.14338976660603128,0.12896344118110745,0.12161943818902032,0.11341554805595101,0.10482864777029896,0.0965998561762646,0.08892533718101722,0.08183076518229863,0.07529182691814677,0.06927119923183767
0.8200230364464494,0.8312524815474347,0.8341363209245837,0.8382532285665317,0.8419194997054664,0.845260044086805,0.848062210022533,0.919750590829956,1.0,0.9201247444528942,0.8498329905069052,0.8400323855091574,0.6803947788535823,0.6453981277773156,0.599693363091336,0.553771279640208,0.5101114062012618,0.469055882111445,0.4299332893205535,0.3906650427684551,0.3484624525618584,0.32831953559245897,0.30492463562656674,0.28273000771804363,0.2614707003277039,0.24121984481282074,0.22200181734823804,0.20382512775353562,0.1866853863251137,0.1705527025077244,0.15555880498076582,0.1399622736231954,0.13174338095559193,0.12289108613546934,0.11360695746868638,0.1047007750843724,0.09638936259140264,0.0887030635078904,0.08161697184475995,0.07509142401977
0.8090908705215881,0.8225649399682498,0.8261259714093561,0.8313204992397122,0.8361049630204983,0.8406802261460624,0.8448271330772412,0.8483664390788348,0.9201247444528942,1.0000000000000002,0.9212542933375242,0.8473826012241203,0.7289921889828695,0.6950082764551023,0.6473352467768931,0.5984504082285288,0.5515778900093071,0.5073336464140887,0.4651035279877163,0.42269260649216506,0.37680396260788435,0.3550580535002158,0.329774226027826,0.3057908951805571,0.28281912803475934,0.26093823126178634,0.24017454251662693,0.22053725613768937,0.20202160183660292,0.18459538966001005,0.16839909430842706,0.1515693956423254,0.1424197648083202,0.13288465834444751,0.12286578485457823,0.11324549368508438,0.1042625093981154,0.09595217143499737,0.08828899166466805,0.08123086222743184
